partnerCode,year,ctry_total_value,ctry_hs_diversity,ctry_max_hs_share,ctry_hhi,ctry_entropy,ctry_log_total_value,ctry_pc1,ctry_pc2,ctry_pca_var1,ctry_pca_var2,prev_year,prev_pc1,prev_pc2,ctry_dx,ctry_dy,ctry_drift,year_pair,ctry_hs_js_similarity,ctry_hs_js_distance,ctry_common_hs_count,ctry_new_hs_count,ctry_lost_hs_count,ctry_filtered_hs_count,ctry_trajectory_cluster,ctry_quadrant_type
28,2024,68.72,1,1.0,1.0,-1.000088900581841e-12,4.24448722065182,-4.00882722783208,-0.11771001527619014,0.8109872782354558,0.15098935707232974,2022,-4.070311051775827,-0.48538950299980754,0.06148382394374785,0.3676794877236174,0.3727847452611862,2022-2024,0.0,1.0,0,1,1,2,2,D_low_drift_low_JS
31,2019,137268.9,31,0.47673507983235824,0.2816373266731343,1.6969255516642288,11.829704339754146,0.4761067463500271,-0.4013063771921525,0.8257894310170636,0.1389884275239703,2018,-0.38395316385579475,-0.023678405488377567,0.8600599102058218,-0.37762797170377493,0.9393114148972924,2018-2019,0.6980769302346403,0.30192306976535965,17,4,2,23,3,B_high_drift_low_JS
31,2020,230207.44400000002,32,0.7466043626286907,0.5707471664285412,1.0533412668655129,12.346740455744012,-0.6456965307301596,0.6350957695101438,0.829907087217483,0.135658343738884,2019,0.4761067463500271,-0.4013063771921525,-1.1218032770801867,1.0364021467022964,1.5272760071961369,2019-2020,0.5655150366142185,0.43448496338578146,19,2,1,22,3,B_high_drift_low_JS
31,2021,115167.618,36,0.3703426253028868,0.22542335193415064,1.8674947886473316,11.65415257693827,0.9999997442725418,-0.6405132208607228,0.8221884761128052,0.14222676506674978,2020,-0.6456965307301596,0.6350957695101438,1.6456962750027015,-1.2756089903708667,2.082185036415532,2020-2021,0.288309142072534,0.711690857927466,21,2,0,23,3,B_high_drift_low_JS
31,2022,162973.325,30,0.3765836648420838,0.2572336441533456,1.6934594160102288,12.001347952044632,0.7706174965496306,-0.6596180100845018,0.8376904997283527,0.12527962862764733,2021,0.9999997442725418,-0.6405132208607228,-0.22938224772291116,-0.019104789223779006,0.23017647260678056,2021-2022,0.6642068974969375,0.3357931025030625,20,2,3,25,3,D_low_drift_low_JS
31,2023,249024.95799999998,36,0.49692563345397694,0.289232114538337,1.7908542404795078,12.425312419009279,0.7096292543346462,-0.2555407010797586,0.8236356131357486,0.139597998005302,2022,0.7706174965496306,-0.6596180100845018,-0.060988242214984445,0.4040773090047432,0.4086539334705936,2022-2023,0.5604735713772182,0.4395264286227818,21,8,2,31,3,D_low_drift_low_JS
31,2024,233289.247,41,0.38693860587582074,0.2029351156771673,2.0324441767761723,12.36003865259218,1.2186886272030661,-0.4834692860925443,0.8109872782354558,0.15098935707232974,2023,0.7096292543346462,-0.2555407010797586,0.50905937286842,-0.22792858501278568,0.5577570124804525,2023-2024,0.6384566307380712,0.36154336926192876,30,2,1,33,3,B_high_drift_low_JS
32,2019,1781489.05,36,0.6138782048646327,0.39674732816587144,1.5784156422903246,14.392960678831404,0.35578611529316223,0.5624964891295257,0.8257894310170636,0.1389884275239703,2018,1.1814228016405781,0.20618290845184795,-0.8256366863474158,0.3563135806776777,0.8992415168452184,2018-2019,0.8516141081204103,0.14838589187958973,27,2,2,31,1,A_high_drift_high_JS
32,2020,793472.838,34,0.38546764092257435,0.1851891738435872,2.2407850507502367,13.584175848020692,1.4534041010489027,-0.472619466538289,0.829907087217483,0.135658343738884,2019,0.35578611529316223,0.5624964891295257,1.0976179857557404,-1.0351159556678147,1.5087180930619817,2019-2020,0.7431945697013003,0.25680543029869973,27,1,2,30,1,A_high_drift_high_JS
32,2021,668430.87,39,0.2594211574938183,0.11685904896043353,2.5211532627142232,13.412689755595995,1.970321925351937,-0.7654349616377574,0.8221884761128052,0.14222676506674978,2020,1.4534041010489027,-0.472619466538289,0.5169178243030343,-0.29281549509946836,0.5940917027299149,2020-2021,0.6445936682190889,0.3554063317809111,28,1,1,30,1,B_high_drift_low_JS
32,2022,984098.726,36,0.23825578044697113,0.1407503080006321,2.307824703880829,13.79948251846005,1.8658121573636635,-0.7552679010287701,0.8376904997283527,0.12527962862764733,2021,1.970321925351937,-0.7654349616377574,-0.1045097679882736,0.01016706060898731,0.10500314626900281,2021-2022,0.7723462906720229,0.22765370932797713,29,0,0,29,1,C_low_drift_high_JS
32,2023,999304.423,38,0.22687106629568077,0.1303389938700315,2.3791426643116353,13.814815739633914,1.9805867110344864,-0.774824475616261,0.8236356131357486,0.139597998005302,2022,1.8658121573636635,-0.7552679010287701,0.1147745536708229,-0.019556574587490938,0.11642876697763617,2022-2023,0.7605912633658501,0.23940873663414985,28,1,1,30,1,C_low_drift_high_JS
32,2024,815365.074,41,0.3413950129534246,0.16650944248229543,2.2236385827660863,13.611392461928252,1.5976081146514105,-0.4488865599436667,0.8109872782354558,0.15098935707232974,2023,1.9805867110344864,-0.774824475616261,-0.38297859638307585,0.3259379156725943,0.5028997217741784,2023-2024,0.7172722607565474,0.2827277392434526,27,2,1,30,1,A_high_drift_high_JS
36,2019,42281661.593,67,0.20400660652910685,0.10875030966902327,2.568379798947301,17.55986404158484,3.1270949265218753,0.5377190400964559,0.8257894310170636,0.1389884275239703,2018,3.1594158051131753,0.4588524189474265,-0.03232087859130006,0.07886662114902937,0.08523252386488438,2018-2019,0.9006934909869623,0.09930650901303772,40,0,0,40,1,C_low_drift_high_JS
36,2020,46602908.656,67,0.2243364738705849,0.11885863026685772,2.520945409980814,17.6571735361166,3.0831632106419566,0.5084564880062071,0.829907087217483,0.135658343738884,2019,3.1270949265218753,0.5377190400964559,-0.04393171587991862,-0.02926255209024875,0.052785344698963704,2019-2020,0.8940025983684372,0.1059974016315628,39,0,0,39,1,C_low_drift_high_JS
