partnerCode,ctry_trajectory_cluster,ctry_avg_drift,ctry_max_drift,ctry_avg_js_similarity,ctry_min_js_similarity,ctry_avg_new_hs,ctry_avg_lost_hs,ctry_main_quadrant_type
112,1,0.27239708862355383,0.44562109113730297,0.6826519998776632,0.643030039257098,1.3333333333333333,1.1666666666666667,D_low_drift_low_JS
490,1,0.2656120787603103,0.5143257024984227,0.8692607532631595,0.810676683938962,0.0,0.0,C_low_drift_high_JS
152,1,0.2656025637186962,0.46615452027947807,0.7948851331973646,0.733907774003935,0.5,0.3333333333333333,C_low_drift_high_JS
566,1,0.26086182200011826,0.6459321422267058,0.7032223579456679,0.5797179372474109,1.6666666666666667,2.1666666666666665,D_low_drift_low_JS
214,1,0.2588013380383261,0.4448818419411663,0.722330572895142,0.5645014194646055,0.8333333333333334,0.6666666666666666,C_low_drift_high_JS
380,1,0.25384636376440434,0.46200701404270395,0.7929626685213428,0.7458609575382527,0.0,0.16666666666666666,C_low_drift_high_JS
398,1,0.24954051355462434,0.4879215406044033,0.8488904776966067,0.8233556972542869,0.16666666666666666,0.0,C_low_drift_high_JS
344,1,0.24916724796499837,0.8220194374306671,0.8676644512322481,0.8084998367715563,0.0,0.0,C_low_drift_high_JS
242,1,0.2472627740625577,0.3632226091383538,0.6368645837296313,0.5718894116099547,3.6666666666666665,4.333333333333333,D_low_drift_low_JS
528,1,0.23649504947674319,0.5283385579449733,0.7668132048589203,0.6537233630635265,0.0,0.0,C_low_drift_high_JS
360,1,0.23311669606070426,0.348871794472472,0.7979638434596504,0.7622635663626628,0.16666666666666666,0.16666666666666666,C_low_drift_high_JS
340,1,0.20957927900816928,0.3926576537880381,0.9469173505502644,0.9201954453179739,1.8333333333333333,1.3333333333333333,C_low_drift_high_JS
703,1,0.20678132564461107,0.5655248416311959,0.8728366782182565,0.7975686420535125,0.3333333333333333,0.16666666666666666,C_low_drift_high_JS
251,1,0.20576398023968281,0.5081685187636544,0.8701868777670696,0.8046290519405638,0.0,0.0,C_low_drift_high_JS
496,1,0.15803549829943933,0.38358848980801774,0.8702050950360624,0.8487608317198765,0.3333333333333333,0.16666666666666666,C_low_drift_high_JS
